collection_id,plante_sc,Famille,Genre,Espece,plante_fr,plante_precision,plante_inconnue,plante_caractere,photo_fleur,photo_plante,photo_feuille
25 998,Plante inconnue,,,,,Céphalaire blanche (Cephalaria leucantha),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439911889292.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439911889292.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439911889292.jpg
25 999,Plante inconnue,,,,,Hysope officinale (Hyssopus officinalis),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439913591148.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439913591148.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439913591148.jpg
26 000,Plante inconnue,,,,,"Galactite cotonneux, Chardon laiteux, Galactitès (Galactites tomentosa Moench)",0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439914754125.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439914754125.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439914754125.jpg
26 001,Plante inconnue,,,,,Dracunculus vulgaris,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1439918142693.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439918142693.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439918142693.jpg
26 002,Plante inconnue,,,,,Criste marine (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917071897.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917071897.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917071897.jpg
26 003,Plante inconnue,,,,,Héliotrope amplexicaule (Heliotropium amplexicaule),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917554743.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917554743.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439917554743.jpg
26 004,,,,,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439922416692.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439922416692.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439922416692.jpg
26 005,Plante inconnue,,,,,Xéranthème annuel (Xeranthemum annuum),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439926098198.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439926098198.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439926098198.jpg
26 012,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439963195895.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439963195895.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439963195895.jpg
26 014,Plante inconnue,,,,,Bastisia australis faux indigotier,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439966222475.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439966222475.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439966222475.jpg
26 015,Plante inconnue,,,,,Séneçon sud-africain (Senecio inaequidens),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439977094090.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439977094090.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439977094090.jpg
26 016,Plante inconnue,,,,,Fleur ananas (Eucomis comosa),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439978566658.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439978566658.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439978566658.jpg
26 017,Plante inconnue,,,,,Rudbeckie (Rudbeckia fulgida),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439980178136.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439980178136.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439980178136.jpg
26 018,Plante inconnue,,,,,"Bignone de Chine (Campsis chinensis, Voss.)",0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1439981390359.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439981390359.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1439981390359.jpg
26 019,Plante inconnue,,,,,bugrane,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440000570413.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440000570413.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440000570413.jpg
26 020,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440001418524.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440001418524.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440001418524.jpg
26 027,Plante inconnue,,,,,Eupatoire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440018157603.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440018157603.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440018157603.jpg
26 029,Plante inconnue,,,,,Panais,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440021925703.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440021925703.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440021925703.jpg
26 032,Plante inconnue,,,,,gaillarde,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440063592811.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440063592811.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440063592811.jpg
26 034,Plante inconnue,,,,,dahlia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440064925462.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440064925462.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440064925462.jpg
26 035,Plante inconnue,,,,,Panais brûlant (Pastinaca sativa subsp. urens),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440065396928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440065396928.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440065396928.jpg
26 036,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440066729133.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440066729133.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440066729133.jpg
26 042,Plante inconnue,,,,,Crithmum maritimum,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440094569265.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440094569265.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440094569265.jpg
26 044,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099613842.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099613842.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099613842.jpg
26 045,Plante inconnue,,,,,Cosmos (Cosmos bipinnatus),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099695500.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099695500.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440099695500.jpg
26 046,,,,,,,1.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1440106437544.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440106437544.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440106437544.jpg
26 051,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440158169154.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440158169154.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440158169154.jpg
26 053,Plante inconnue,,,,,Criste marine (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440174202579.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440174202579.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440174202579.jpg
26 059,Plante inconnue,,,,,Grand boucage (Pimpinella major),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440189110220.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440189110220.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440189110220.jpg
26 060,Plante inconnue,,,,,impératoire benjoin,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440218119915.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440218119915.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440218119915.jpg
26 061,Plante inconnue,,,,,Impératoire benjoin,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440220732614.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440220732614.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440220732614.jpg
26 065,Plante inconnue,,,,,Criste marine (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440249814523.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440249814523.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440249814523.jpg
26 073,Plante inconnue,,,,,rose trémière,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440266789495.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440266789495.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440266789495.jpg
26 074,Plante inconnue,,,,,cléome,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1442947868117.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1442947868117.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1442947868117.jpg
26 075,Plante inconnue,,,,,rose trémière,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440273044885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440273044885.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440273044885.jpg
26 078,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440307697271.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440307697271.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440307697271.jpg
26 080,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440317223896.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440317223896.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440317223896.jpg
26 083,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440319421891.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440319421891.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440319421891.jpg
26 085,Plante inconnue,,,,,Cardère velue - Dipsacus pilosus,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440322667616.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440322667616.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440322667616.jpg
26 090,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338061095.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338061095.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338061095.jpg
26 091,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338479581.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338479581.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440338479581.jpg
26 095,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440340437423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440340437423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440340437423.jpg
26 099,Plante inconnue,,,,,salicaire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440344213517.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440344213517.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440344213517.jpg
26 106,Plante inconnue,,,,,salicaire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440351192868.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440351192868.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440351192868.jpg
26 112,Plante inconnue,,,,,Eupatorium cannabinum L.,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440402551546.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440402551546.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440402551546.jpg
26 116,Plante inconnue,,,,,Rudbeckie (Rudbeckia fulgida),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440410902129.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440410902129.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440410902129.jpg
26 120,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440418121424.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440418121424.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440418121424.jpg
26 121,,,,,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440422813737.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440422813737.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440422813737.jpg
26 123,Plante inconnue,,,,,L'Agapanthe,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440424541192.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440424541192.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440424541192.jpg
26 125,Plante inconnue,,,,,Eupatoire chanvrine),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440429692594.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440429692594.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440429692594.jpg
26 130,Plante inconnue,,,,,Rose trémière (Alcea rosea),0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1440452839808.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440452839808.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440452839808.jpg
26 132,Plante inconnue,,,,,,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440481720644.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440481720644.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440481720644.jpg
26 134,Plante inconnue,,,,,abélia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488371945.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488371945.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488371945.jpg
26 135,,,,,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488772790.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488772790.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440488772790.jpg
26 138,Plante inconnue,,,,,Petite bardane (Arctium minus),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440498671718.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440498671718.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440498671718.jpg
26 140,Plante inconnue,,,,,Achillée ptarmique (Achillea ptarmica),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440500340965.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440500340965.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440500340965.jpg
26 143,Plante inconnue,,,,,bugrane,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440505553437.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440505553437.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440505553437.jpg
26 146,Plante inconnue,,,,,Camomille des chiens (Anthemis cotula),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440507815551.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440507815551.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440507815551.jpg
26 147,Plante inconnue,,,,,Ludwigie à grandes fleurs (Ludwigia grandiflora),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440509868251.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440509868251.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440509868251.jpg
26 149,Plante inconnue,,,,,Héliotrope amplexicaule (Heliotropium amplexicaule),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440513211723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440513211723.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440513211723.jpg
26 152,Plante inconnue,,,,,Aneth,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440535430864.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440535430864.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440535430864.jpg
26 154,Plante inconnue,,,,,Tagetes sp.,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440574294681.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440574294681.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440574294681.jpg
26 156,Plante inconnue,,,,,Marguerite jaune (Rudbeckia hirta),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440575031733.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440575031733.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440575031733.jpg
26 157,Plante inconnue,,,,,Zinnia à feuilles étroites (Zinnia angustifolia),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440576635985.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440576635985.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440576635985.jpg
26 158,Plante inconnue,,,,,Cléome de Hassler (Cleome hassleriana),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440578289277.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440578289277.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440578289277.jpg
26 159,,,,,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579527557.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579527557.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579527557.jpg
26 160,Plante inconnue,,,,,Lis martagon (Lilium martagon),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579669957.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579669957.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440579669957.jpg
26 161,Plante inconnue,,,,,Ciboulette chinoise (Allium tuberosum),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440580660422.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440580660422.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440580660422.jpg
26 162,Plante inconnue,,,,,,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440590315736.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440590315736.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440590315736.jpg
26 163,Plante inconnue,,,,,Eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440600805431.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440600805431.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440600805431.jpg
26 166,Plante inconnue,,,,,verveine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440607530417.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440607530417.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440607530417.jpg
26 172,Plante inconnue,,,,,camomille,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440619229500.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440619229500.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440619229500.jpg
26 173,,,,,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440620626687.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440620626687.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440620626687.jpg
26 175,Plante inconnue,,,,,nepeta,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440621955567.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440621955567.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440621955567.jpg
26 178,Plante inconnue,,,,,Panais,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440652306134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440652306134.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440652306134.jpg
26 181,Plante inconnue,,,,,Galéopsis tetrahit,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440684379246.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440684379246.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440684379246.jpg
26 185,Plante inconnue,,,,,Achillea millefolium,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440693887121.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440693887121.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440693887121.jpg
26 187,Plante inconnue,,,,,bryone dioique,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440700243784.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440700243784.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440700243784.jpg
26 195,Plante inconnue,,,,,Achillée millefeuilles,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440766047647.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440766047647.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440766047647.jpg
26 198,Plante inconnue,,,,,bupleurum,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440771565451.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440771565451.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440771565451.jpg
26 202,Plante inconnue,,,,,,0.0,ne se prononce pas,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833500792.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833500792.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833500792.jpg
26 203,Plante inconnue,,,,,eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833710827.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833710827.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440833710827.jpg
26 204,Plante inconnue,,,,,Criste marine (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440846429154.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440846429154.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440846429154.jpg
26 205,Plante inconnue,,,,,menthe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440847963519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440847963519.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440847963519.jpg
26 208,Plante inconnue,,,,,Lycope d'Europe,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440856677733.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440856677733.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440856677733.jpg
26 210,Plante inconnue,,,,,Criste marine  (Crithmum maritimum),0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440859943610.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440859943610.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440859943610.jpg
26 219,,,,,,,1.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440927756617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440927756617.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440927756617.jpg
26 221,Plante inconnue,,,,,eupatoire,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440928105493.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440928105493.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440928105493.jpg
26 224,Plante inconnue,,,,,Eupatorium cannabinum,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440933837966.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440933837966.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440933837966.jpg
26 225,Plante inconnue,,,,,Lantana camara L. (Thé de Gambie),0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440938202892.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440938202892.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440938202892.jpg
26 228,Plante inconnue,,,,,eupatoire chanvrine,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440948014901.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440948014901.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440948014901.jpg
26 233,Plante inconnue,,,,,Levisticum officinale,0.0,spontanée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440963289838.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440963289838.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440963289838.jpg
26 234,Plante inconnue,,,,,Fuschia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1440964366423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440964366423.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1440964366423.jpg
26 239,,,,,,,1.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441023971783.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441023971783.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441023971783.jpg
26 240,Plante inconnue,,,,,Zinnia,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441033728565.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441033728565.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441033728565.jpg
26 242,Plante inconnue,,,,,Helenium Ruby Tuesday,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441035319242.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441035319242.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441035319242.jpg
26 245,Plante inconnue,,,,,Echinacea,0.0,plantée,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115120571.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115120571.jpg,https://spgp-api.65mo.fr/api/containers/spgp/download/1441115120571.jpg
